org,ada,issue_date,subject,award_amount,supplier_afm,supplier_name
99221985,Ψ5Τ84690Ω3-Χ0Π,2024-11-18,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1583/2024  Συμβατικής Αξίας : 14.431,23€ συμπεριλαμβανομένου ΦΠΑ 	(12.771,00€ πλέον ΦΠΑ)   Με αντικείμενο την προμήθεια: Υγειονομικών Υλικών (ΠΛΗΡΕΣ ΣΕΤ ΒΑΛΒΙΔΩΝ ΥΔΡΟΚΕΦΑΛΟΥ) για την ",14431.23,999307110,ΚΑΛΤΕΚ ΕΜΠΟΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ ΜΟΝΟ
99221985,6ΛΓΙ4690Ω3-7ΟΣ,2024-09-16,Σύμβαση Υπ΄αριθμ. 1249/2024,4493.11,094075360,ΚΩΣΤΑΣ Α ΠΑΠΑΕΛΛΗΝΑΣ ΕΛΛΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡIΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑ
99221985,6ΧΣΩ4690Ω3-ΜΝΡ,2024-11-15,Σύμβαση Υπ ́αριθμ. 1578/2024,7192.0,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ
99221985,ΨΕ564690Ω3-Π4Σ,2024-11-15,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ.1577/2024 Συμβατικής Αξίας :1.652,63€ συμπεριλαμβανομένου ΦΠΑ 1.462,50€ άνευ ΦΠΑ Με αντικείμενο την προμήθεια: ΚΑΘΕΤΗΡEΣ LEVIN Νο 14, 16 και 18",1652.63,998283495,ARETEION MEDICALS ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΑΝΤΙΠΡΟΣΩΠΕΙΕΣ ΕΙΣΑΓΩΓΕΣ 
99221985,ΨΩΛ54690Ω3-ΓΑΩ,2024-11-15,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1576/2024  Συμβατικής Αξίας : 10.052,32€ συμπεριλαμβανομένου ΦΠΑ  Με αντικείμενο την προμήθεια: ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ για τους ασθενείς Κ.Χ. (1627681), Α.Ρ. (1643329), Κ.Ε. (22*******67",10052.32,999212027,ΙΑΜΕΞ ΙΑΤΡΙΚΑ ΕΙΔΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ
99221985,6Ι5Π4690Ω3-Ι4Ρ,2024-11-15,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1575/2024  Συμβατικής Αξίας : 5.204,82€ συμπεριλαμβανομένου ΦΠΑ  Με αντικείμενο την προμήθεια: ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ για τους ασθενείς Κ.Χ. (1627681) και Κ.Π. (16*******29).  CPV: 33141",5204.82,094101530,ΔΗΜ ΡΕΚΟΥΤΗΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ ΕΙΔΩΝ
99221985,ΨΗΧ94690Ω3-2ΒΟ,2024-11-15,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1574/2024  Συμβατικής Αξίας : 3.044,31€ συμπεριλαμβανομένου ΦΠΑ  Με αντικείμενο την προμήθεια: ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ για τον ασθενή Σ.Κ. (1696859)      CPV: 33141700-7",3044.31,094437885,ΖΙΜΜΕR ΒΙΟΜΕΤ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑ
99221985,ΨΥΘ24690Ω3-ΠΣΚ,2024-11-15,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1573/2024  Συμβατικής Αξίας : 7.128,29€ συμπεριλαμβανομένου ΦΠΑ  Με αντικείμενο την προμήθεια: ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ για τον ασθενή Κ.Ε. (22*******67).  CPV: 33141700-7",7128.29,082802380,MEDINOR ΕΕ
99221985,ΨΟΔΥ4690Ω3-16Ψ,2024-11-15,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1582/2024 Συμβατικής Αξίας : 31.609,20 € συμπεριλαμβανομένου ΦΠΑ (29.820,00 € πλέον ΦΠΑ) Με αντικείμενο την προμήθεια των υλικών: «PROCALCITONIN 80TEST - reagent pack 200 test» με CPV",31609.2,094437130,ΔΕΛΤΑ ΙΑΤΡΙΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ
99221985,ΨΡΓ34690Ω3-1ΓΛ,2024-11-15,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1581/2024 Συμβατικής Αξίας : 142,46 € συμπεριλαμβανομένου ΦΠΑ (134,40€ πλέον ΦΠΑ) Με αντικείμενο την προμήθεια του υλικού: « GLUCOSE 201 CUVETTE» με CPV 33696500-0 για τις ανάγκες της",142.46,095618368,ΕΜΠΟΡΙΑ ΚΑΙ ΤΕΧΝΟΓΝΩΣΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ 
99221985,6Γ124690Ω3-ΞΓ1,2024-11-15,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1580/2024 Συμβατικής Αξίας : 32.429,85 € συμπεριλαμβανομένου ΦΠΑ (29.999,86 € πλέον ΦΠΑ) Με αντικείμενο την προμήθεια: «ΑΝΤΙΔΡΑΣΤΗΡΙΑ ΜΕ ΣΥΝΟΔΟ ΕΞΟΠΛΙΣΜΟ» με CPV 33696500-0 για τις αν",32429.85,094240321,ΑΥΤΟΜΑΤΟΙ ΑΝΑΛΥΤΕΣ  ΔΙΑΓΝΩΣΤΙΚΑ ΑΝΤΙΔΡΑΣΤΗΡΙΑ ΚΑΙ ΙΔΙΩΤΙΚΑ Δ
99221985,ΨΥΜΓ4690Ω3-Ξ1Χ,2024-11-15,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1579/2024 Συμβατικής Αξίας : 31.427,94 € συμπεριλαμβανομένου ΦΠΑ (29.649,00 € πλέον ΦΠΑ) Με αντικείμενο την προμήθεια: «ΑΝΤΙΔΡΑΣΤΗΡΙΑ ΜΕ ΣΥΝΟΔΟ ΕΞΟΠΛΙΣΜΟ» με CPV 33696500-0 για τις αν",31427.94,094240321,ΑΥΤΟΜΑΤΟΙ ΑΝΑΛΥΤΕΣ  ΔΙΑΓΝΩΣΤΙΚΑ ΑΝΤΙΔΡΑΣΤΗΡΙΑ ΚΑΙ ΙΔΙΩΤΙΚΑ Δ
99221985,6ΙΟΤ4690Ω3-ΑΣ8,2024-11-08,"ΣΥΜΒΑΣΗ ΥΠ ́ΑΡΙΘ.1545/2024 Συμβατικής Αξίας : 11.767,60 € συμπεριλαμβανομένου ΦΠΑ 9.490,00 € άνευ ΦΠΑ Με αντικείμενο την προμήθεια: ΒΕΛΟΝΕΣ ΒΙΟΨΙΑΣ ΟΣΤΟΥ 8GX100MM, ΒΕΛΟΝΕΣ ΣΤΕΡΝIKHΣ ΠΑΡΑΚ.ΜΥΕΛΟΥ, ΒΕΛΟ",11767.6,800451612,ΑΝΑΔΡΑΣΙΣ MED ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε
99221985,6ΔΗΚ4690Ω3-ΞΤΖ,2024-11-14,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1572/2024 Συμβατικής Αξίας : 21.608,00 € συμπεριλαμβανομένου ΦΠΑ (20.300,00 € πλέον ΦΠΑ) Με αντικείμενο την προμήθεια: « ΑΝΤΙΔΡΑΣΤΗΡΙΑ ΣΥΜΒΑΤΑ ΜΕ ΑΝΑΛΥΤΗ ACL 750» με CPV 33696500-0 γι",20300.0,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ
99221985,9Κ374690Ω3-ΜΜ6,2024-11-14,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1571/2024 Συμβατικής Αξίας : 4.770,00 € συμπεριλαμβανομένου ΦΠΑ 	(4.500,00 €€ πλέον ΦΠΑ)   Με αντικείμενο την προμήθεια του υλικού: « ΤΑΙΝΙΕΣ ΣΑΚΧΑΡΟΥ» με CPV  33696500-0 για τις  ανά",4770.0,095618368,ΕΜΠΟΡΙΑ ΚΑΙ ΤΕΧΝΟΓΝΩΣΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ 
99221985,ΨΖΥ04690Ω3-ΗΤΟ,2024-11-13,Σύμβαση Υπ ́αριθμ. 1570/2024,2842.08,094320634,UNI PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΝΩΝΥΜΟΣ ΒΙΟ
99221985,ΨΡΩΕ4690Ω3-4ΧΜ,2024-11-13,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1569/2024 Με αντικείμενο την προμήθεια: « Εμφυτεύσιμοι απινιδωτές και παρελκόμενα υλικά για την τοποθέτησή τους στους ασθενείς της Παν. Καρδιολογικής κλινικής του Π.Γ.Ν.Α., κ. Α.Ε.Μ. ",8091.85,094498111,MEDTRONIC HELLAS ΙΑΤΡΙΚΑ ΜΗΧΑΝΗΜΑΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟ
99221985,6ΔΠΒ4690Ω3-ΒΓΖ,2024-11-13,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1564/2024  Συμβατικής Αξίας : 3.998,03€ συμπεριλαμβανομένου ΦΠΑ  Με αντικείμενο την προμήθεια: ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ για τον ασθενή Τ.Ε. (304619)     CPV: 33141700-7",3998.03,094437885,ΖΙΜΜΕR ΒΙΟΜΕΤ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑ
99221985,6ΖΥ84690Ω3-ΥΣΜ,2024-11-13,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1563/2024  Συμβατικής Αξίας : 12.887,87€ συμπεριλαμβανομένου ΦΠΑ  Με αντικείμενο την προμήθεια: ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ για τους ασθενείς Σ.Α. (1566100) και Π.Β. (250535).  CPV: 33141700-",12887.87,082802380,MEDINOR ΕΕ
99221985,ΨΦ7Δ4690Ω3-ΘΓ2,2024-11-13,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1566/2024  Συμβατικής Αξίας : 3.090,64€ συμπεριλαμβανομένου ΦΠΑ  Με αντικείμενο την προμήθεια: ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ για τον ασθενή Κ.Α. (266098)",3090.64,094437885,ΖΙΜΜΕR ΒΙΟΜΕΤ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑ
99221985,9ΠΕΙ4690Ω3-ΩΗΤ,2024-10-18,"ΤΡΟΠΟΠΟΙΗΣΗ ΣΥΜΒΑΣΗΣ ΥΠ΄ΑΡΙΘ. 1363/2024 Αρχική Συμβατική Αξία : 17.513,11 € συμπεριλαμβανομένου ΦΠΑ Συμβατική Αξία μετά την τροποποίηση : 17.490,43 συμπεριλαμβανομένου ΦΠΑ   Με αντικείμενο την προμήθε",17490.43,094437130,ΔΕΛΤΑ ΙΑΤΡΙΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ
99221985,6Ρ0Α4690Ω3-ΝΣΦ,2024-11-12,ΣΥΜΒΑΣΗ ΥΠ ́ΑΡΙΘ. 1558/2024,9608.63,095367968,MEDICARE HELLAS ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΝΟΣΟΚΟΜΕΙΑΚΩΝ ΕΙΔΩ
99221985,93ΕΩ4690Ω3-ΝΑ8,2024-11-12,Σύμβαση Υπ ́αριθμ. 1559/2024,4688.77,094075360,ΚΩΣΤΑΣ Α ΠΑΠΑΕΛΛΗΝΑΣ ΕΛΛΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡIΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑ
99221985,ΡΚ334690Ω3-Β34,2024-11-12,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1568/2024 Με αντικείμενο προμήθειας: «Ενδοαγγειακών υλικών για την πραγματοποίηση της χειρουργικής επέμβασης του ασθενούς της Παν. Αγγειοχειρουργικής κλινικής του Π.Γ.Ν.Α., κ. Δ.Δ. (1",21512.16,998940383,ΥΓΕΙΑΣΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΙΣΑΓΩΓΕΣ ΕΞΑΓΩΓΕΣ ΔΙΑΘΕΣΗ ΙΑΤΡΟΤΕΧ
99221985,9ΚΝ24690Ω3-ΘΤΦ,2024-11-12,ΣΥΜΒΑΣΗ ΥΠ ́ΑΡΙΘ. 1561/2024,30193.6,800638095,CARDIO INNOVATION ΕΙΣΑΓΩΓΗ ΚΑΙ ΕΜΠΟΡΙΑ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΟΥ ΕΞΟ
99221985,69ΓΜ4690Ω3-Τ4Σ,2024-11-12,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1562/2024 Συμβατικής Αξίας : 2.671,20 € συμπεριλαμβανομένου ΦΠΑ (2.520,00 € πλέον ΦΠΑ) Με αντικείμενο την προμήθεια των υλικών: « ΜΙΒΙ *NEW (ΡΑΦΙΟΦΑΡΜΑΚΟ ΓΙΑ ΕΠΙΣΗΜΑΝΣΗ ΜΕ Τc 99 ΓΙΑ Τ",2671.2,998854561,Γ ΠΑΠΑΝΙΚΟΛΟΣ Α ΜΠΟΥΜΠΑΣ ΟΕ
99221985,65ΞΣ4690Ω3-2ΗΞ,2024-11-12,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1567/2024 Συμβατικής Αξίας : 2.385,00 € συμπεριλαμβανομένου ΦΠΑ (2.250,00 € πλέον ΦΠΑ) Με αντικείμενο την προμήθεια των υλικών: « KIT ΓΙΑ ΠΑΡΑΣΚΕΥΗ 99m Tc HMPAO» με CPV 33696500-0 για",2385.0,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ
99221985,Ψ8ΨΧ4690Ω3-Ψ48,2024-11-12,"Σύμβαση υπ΄ αριθμ. 1565/2024 Συμβατικής Αξίας : 8.453,34€ συμπεριλαμβανομένου 24%  Με αντικείμενο: την προμήθεια υλικών για την πραγματοποίηση εργασιών κατά την  περίοδο της ανακαίνισης του ψυχιατρικο",8453.34,082165116,ΑΡΓΥΡΙΟΥ ΝΙΚΟΛΑΟΣ ΚΑΙ ΣΙΑ ΕΕ
99221985,90Θ44690Ω3-Α26,2024-11-11,ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1550/2024 Με αντικείμενο προμήθειας: «Σύρματα κατασκευασμένα από ενιαίο υπερελαστικό πυρήνα Nitinol με εξωτερική επένδυση από PU και υδρόφιλη επικάλυψη M-COAT»,37058.64,095186426,Μ Σ ΙΑΚΩΒΙΔΗΣ ΕΛΛΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΟΤΕΧΝΟΛΟΓ
99221985,ΨΡΦΗ4690Ω3-ΞΤΗ,2024-11-12,Σύμβαση Υπ ́αριθμ. 1560/2024,1916.03,998413964,ΑΤΛΑΣ ΜΕΝΤΙΚΑΛ ΕΜΠΟΡΙΑ ΙΑΤΡΟΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙ
99221985,Ψ6914690Ω3-4ΗΟ,2024-11-11,ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1557/2024 Με αντικείμενο προμήθειας: «Σετ ενδοτραχειακού σωλήνα με κάμερα και blocker αποτελούμενο από σωλήνα μονού αυλού με κάμερα και πνευμονικό αποκλειστή μίας χρήσης»,27887.6,094437130,ΔΕΛΤΑ ΙΑΤΡΙΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ
99221985,ΨΞ7Θ4690Ω3-ΒΝ2,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1556/2024 Συμβατικής Αξίας : 1.611,20 € συμπεριλαμβανομένου ΦΠΑ (1.520,00 € πλέον ΦΠΑ) Με αντικείμενο την προμήθεια των υλικών: « PYP ΡΑΔΙΟΦΑΡΜΑΚΟ - MAG-3 *NEO ΡΑΔΙΟΦΑΡΜΑΚΟ - MAG-3 *N",1611.2,800537801,SYN INNOVATION LABORATORIES ΕΜΠΟΡΙΑ ΚΑΙ ΠΑΡΑΓΩΓΗ ΦΑΡΜΑΚΩΝ ΔΙ
99221985,ΨΣΧ34690Ω3-6ΔΠ,2024-11-11,"Σύμβαση Υπ ́ αριθμ. 1554/2024 Συμβατικής Αξίας : 3.614,60€ συμπεριλαμβανομένου 24% ΦΠΑ Με αντικείμενο: την προμήθεια Άκαμπτου Ενδοσκοπίου HOPKINS®, 30°, διαμέτρου 4 χλστ, μήκους 30 εκ, κλιβανιζόμενο, ",3614.6,998361490,KARL STORZ ENDOSKOPE GREECE GMBH ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙ
99221985,ΨΩΥΡ4690Ω3-Ι2Γ,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1534/2024  Συμβατικής Αξίας : 22.389,44€ συμπεριλαμβανομένου ΦΠΑ  Mε αντικείμενο την προμήθεια Υγειονομικών Υλικών «ΓΡΑΜΜΗ ΣΥΝΔΕΣΗΣ ΑΣΘΕΝΗ ΜΙΑΣ ΧΡΗΣΗΣ ΓΙΑ ΕΓΧΥΤΗ MEDRAD STELLANT D CT ",22389.44,094056437,BAYER ΕΛΛΑΣ ΑΒΕΕ
99221985,6ΝΟΣ4690Ω3-6ΙΘ,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1454/2024  Συμβατικής Αξίας : 5.932,50€ συμπεριλαμβανομένου ΦΠΑ 	(5.250,00 πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Υγειονομικών Υλικών (ΚΟΙΛΙΑΚΟΙ ΚΑΘΕΤΗΡΕΣ ΜΕ ΑΝΤΙΒΙΟΤΙΚΟ) για τις α",5932.5,998413534,SPINE ACTION ΕΠΕ ΕΙΣΑΓΩΓΩΝ ΕΞΑΓΩΓΩΝ ΚΑΙ ΕΜΠΟΡΙΑΣ ΙΑΤΡΙΚΩΝ ΥΛ
99221985,ΨΤΨΚ4690Ω3-Λ0Α,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1553/2024  Συμβατικής Αξίας : 584,21€ συμπεριλαμβανομένου ΦΠΑ (517,00€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τον ασθενή με αρχικά Ο.Ε. (496927).",584.21,094101530,ΔΗΜ ΡΕΚΟΥΤΗΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ ΕΙΔΩΝ
99221985,99ΧΤ4690Ω3-ΠΒΨ,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1552/2024  Συμβατικής Αξίας : 12.374,02€ συμπεριλαμβανομένου ΦΠΑ (10.935,28€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Μ.Α. (181611), Δ",12374.02,094101530,ΔΗΜ ΡΕΚΟΥΤΗΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ ΕΙΔΩΝ
99221985,Ψ6ΦΥ4690Ω3-ΑΒΗ,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1551/2024  Συμβατικής Αξίας : 5.233,17€ συμπεριλαμβανομένου ΦΠΑ (4.631,12 πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τον ασθενή με αρχικά Γ.Α. (165468).",5233.17,094437885,ΖΙΜΜΕR ΒΙΟΜΕΤ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑ
99221985,ΨΔΟΜ4690Ω3-90Ο,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1549/2024  Συμβατικής Αξίας : 6.151,09€ συμπεριλαμβανομένου ΦΠΑ (5.399,58 πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Μ.Α. (171368), Κ.Ι.",6151.09,094437885,ΖΙΜΜΕR ΒΙΟΜΕΤ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑ
99221985,ΨΥΟ84690Ω3-Θ4Η,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1548/2024  Συμβατικής Αξίας : 6.971,10€ συμπεριλαμβανομένου ΦΠΑ (6.162,86€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Κ.Σ. (331785), Δ.Α",6971.1,997564511,ALLMED EE
99221985,ΨΟΩ44690Ω3-Ι46,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1547/2024  Συμβατικής Αξίας : 5.467,52€ συμπεριλαμβανομένου ΦΠΑ (4.825,98€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Π.Δ. (230999), Κ.Χ",5467.52,997564511,ALLMED EE
99221985,ΨΓ6Ν4690Ω3-Ζ84,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1546/2024  Συμβατικής Αξίας : 2.162,51€ συμπεριλαμβανομένου ΦΠΑ (1.913,72€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Γ.Ο. (1775567), Σ.",2162.51,997564511,ALLMED EE
99221985,ΨΕ0Σ4690Ω3-9ΔΑ,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1520/2024  Συμβατικής Αξίας : 11.685,29€ συμπεριλαμβανομένου ΦΠΑ (10.182,40€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Μ.Α. (171368), Κ",11685.29,082802380,MEDINOR ΕΕ
99221985,96Π14690Ω3-ΣΡΤ,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1519/2024  Συμβατικής Αξίας : 10.070,02€ συμπεριλαμβανομένου ΦΠΑ (8.903,84€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Β.Ε. (1573158), Α",10070.02,999212027,ΙΑΜΕΞ ΙΑΤΡΙΚΑ ΕΙΔΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ
99221985,6ΡΤ64690Ω3-ΦΞ3,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1518/2024  Συμβατικής Αξίας : 7.274,92€ συμπεριλαμβανομένου ΦΠΑ (6.438,00€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Γ.Π. (1768161) και",7274.92,999212027,ΙΑΜΕΞ ΙΑΤΡΙΚΑ ΕΙΔΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ
99221985,Ψ7Μ94690Ω3-2ΦΛ,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1517/2024  Συμβατικής Αξίας : 4.511,48€ συμπεριλαμβανομένου ΦΠΑ (3.992,47€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Λ.Α. (1667561) και",4511.48,999212027,ΙΑΜΕΞ ΙΑΤΡΙΚΑ ΕΙΔΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ
99221985,6ΦΜΘ4690Ω3-ΖΥΒ,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1515/2024  Συμβατικής Αξίας : 8.329,97€ συμπεριλαμβανομένου ΦΠΑ (6.728,36€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Υγειονομικών υλικών για τον ασθενή με αρχικά Κ.Μ. (1620596).",8329.97,999307110,ΚΑΛΤΕΚ ΕΜΠΟΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ ΜΟΝΟ
99221985,ΨΑΜΒ4690Ω3-Ψ6Φ,2024-11-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1514/2024  Συμβατικής Αξίας : 6.269,24€ συμπεριλαμβανομένου ΦΠΑ (5.548,00€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Υγειονομικών υλικών για τον ασθενή με αρχικά Δ.Ε. (1754389).",6269.24,998465266,ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΑ PS TEAM ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ
