ada,issue_date,subject,supplier_afm,supplier_name,reason
ΨΦ2046907Κ-ΓΕΠ,2023-07-31,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΝΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ω81Η46907Κ-ΦΝΖ,2023-07-31,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΕΦΚΑ  ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΝΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΓ5346907Κ-ΕΙ1,2023-06-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ  ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ  2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΔΣ146907Κ-ΠΕ7,2023-06-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ω8ΚΧ46907Κ-7Φ9,2023-06-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Δ7946907Κ-ΥΓΞ,2023-06-29,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ, ΕΠΑΣ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2023",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΜΑΖ46907Κ-ΕΘΒ,2023-06-21,ΕΝΤΑΛΜΑ ΕΣΠΑ ΓΙΑ ΕΜΜΕΣΕΣ ΔΑΠΑΝΕΣ 15% ΕΠΙ ΤΩΝ ΑΜΕΣΩΝ ΔΑΠΑΝΩΝ ΜΙΣΘΟΔΟΣΙΑ ΥΠΑΛΛΗΛΩΝ COVID,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Φ0946907Κ-6ΨΑ,2023-05-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΙΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
66ΝΛ46907Κ-ΗΔΜ,2023-05-29,ΑΠΟΔΟΣΗ ΕΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Ι3546907Κ-ΙΦΤ,2023-05-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΑ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΠΟΥ ΑΣΚΟΥΝΤΑΙ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΤΔΘ46907Κ-ΣΓΣ,2023-04-27,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ  ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Μ7Ξ46907Κ-269,2023-04-27,ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9Θ7Ν46907Κ-ΩΛΔ,2023-04-27,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΕΠΑΣ - ΕΠΑΛ  ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΖΔΤ46907Κ-Ο7Λ,2023-03-27,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΥΠΑΛΛΗΛΩΝ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΕΑΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΦΕΒΡΟΥΑΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΓΘΧ46907Κ-ΧΣΓ,2023-03-27,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΥΠΑΛΛΗΛΩΝ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΦΕΒΡΟΥΑΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Δ7Φ46907Κ-55Λ,2023-03-27,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΕΠΑΣ ΚΛΠ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΦΕΒΡΟΥΑΡΙΟΥ 2023",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ7ΖΓ46907Κ-ΜΘ1,2023-12-18,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΗΒ246907Κ-Δ7Β,2023-11-30,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ω8ΨΟ46907Κ-ΚΕ4,2023-11-30,"ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2023",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ84Τ46907Κ-Β6Ν,2023-11-30,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2023",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ22Ζ46907Κ-Υ4Ζ,2023-10-30,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΖΘΧ46907Κ-ΨΨΛ,2023-10-30,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΟΦΧ46907Κ-ΟΣΡ,2023-10-30,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΣΘ046907Κ-ΑΝΞ,2023-10-30,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΨΓΚ46907Κ-ΣΒΚ,2023-10-18,ΑΠΟΖΗΜΕΙΩΣΗ ΜΗ ΛΗΦΘΗΣΑΣ ΚΑΝΟΝΙΚΗΣ ΑΔΕΙΑΣ ΝΟΣΗΛΕΥΤΡΙΑΣ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
697Ν46907Κ-ΔΝΞ,2023-09-28,"ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΑΥΓΟΥΣΤΟΥ 2023",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΕΟΑ46907Κ-8ΩΒ,2023-09-28,"ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΑΥΓΟΥΣΤΟΥ 2023",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΔΓΑ46907Κ-4Μ6,2023-09-28,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ  ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΑΥΓΟΥΣΤΟΥ 2023.",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΤΡ346907Κ-Ζ10,2023-09-28,ΧΕ 1246,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΝΙΥ46907Κ-ΞΘΨ,2023-09-25,ΧΕ 1212,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9Γ2Ρ46907Κ-559,2023-08-31,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΡΦΞ46907Κ-5Ν3,2023-08-31,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9Ε8Ι46907Κ-ΙΑΣ,2023-08-31,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2023",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9Γ7946907Κ-ΘΝΛ,2024-05-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Θ6546907Κ-ΠΦ0,2024-05-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΕΑΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΝΡΤ46907Κ-0ΜΣ,2024-05-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ  ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΔΝΦ46907Κ-1Κ5,2024-05-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΕΦΚΑ  ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΗΩ446907Κ-Ο7Θ,2024-04-30,ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΣΩΠΙΚΟΥ ΟΑΕΔ Γ.Ν. ΡΟΔΟΥ ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
